allbigrams,bigrams,categ,item,letters,openbigrams,quadrigrams,trigrams
-2.883438568287432,-2.583480129979581,HFQ,zenomi,-1.364769937503124,-3.004743058743362,-4.9279698680921795,-4.0598286605382015
-2.9884127136888576,-2.74962087485374,HFQ,capark,-1.6518035291961104,-2.877722318006114,-4.739226676941105,-3.5736109298559486
-2.8369469921205783,-2.60193600206122,HFQ,bilemy,-1.5653491358249692,-3.076365442814925,-4.922333656517844,-3.9299316386568286
-3.034247151949147,-2.9237671438471127,HFQ,vragaz,-1.5835590805682624,-2.9473327494996884,-5.077130018257846,-3.7272665340776285
-3.307100414051252,-2.907057386802846,HFQ,xixent,-1.50974740029456,-3.495058586150196,-5.849778381544784,-4.53074990352153
-2.797432550820986,-2.426576021786507,HFQ,falabo,-1.456723836490457,-2.7498692220754952,-4.802154868013365,-3.8159631688176825
-3.196068115624347,-2.9539035133907494,HFQ,winges,-1.796184235563432,-3.585631897815558,-4.68861266082708,-3.95588410753846
-3.129967860604334,-2.638141565849629,HFQ,avoyal,-1.4849210467653569,-3.235737852347691,-4.697188874610206,-3.5919347118920713
-3.087905501161062,-2.874925736669642,HFQ,kingue,-1.6562596036544674,-3.219114174048732,-4.051043361400192,-3.761086846251166
-2.8171944208234034,-2.640979601384573,HFQ,blocho,-1.5743086998221394,-3.0353947598736064,-4.516447505460562,-3.606866173241489
-2.966212091998404,-3.0451928925708325,HFQ,azuris,-1.3384308488964718,-2.798372758887923,-5.186432887530664,-4.318848348975276
-2.9739611195935916,-2.9134908476780024,HFQ,envoyl,-1.4506453140382807,-2.857204870286175,-4.38932786532377,-4.057644546706857
-3.027811295500326,-2.619478545821482,HFQ,difich,-1.5695556423487034,-3.0822694016739387,-4.250879075841087,-3.55704855947182
-3.0512055054903344,-2.7120869680080375,HFQ,wroner,-1.6757380948125198,-3.1444502656331785,-5.102188029460062,-3.8895576920440194
-3.1038222197214553,-3.4446536402971204,HFQ,aximum,-1.4793885398850064,-2.8199599392349195,-4.698192280068497,-4.550025531429597
-3.0415710339917643,-2.8250932644079088,HFQ,konger,-1.6713717818531828,-3.034153321534192,-4.273196219611914,-3.824108312437164
-2.7886733121509564,-2.477004523874303,HFQ,ficach,-1.5577154296889038,-2.987517046486567,-4.189904608411802,-3.4657671528242746
-2.8952652270334145,-2.750676709811874,HFQ,typero,-1.4062142417698205,-2.810293678034792,-4.3614121537150465,-3.335784664043307
-2.9460404126032715,-2.6827882338622744,HFQ,agachi,-1.5084189550317137,-3.0064099350954194,-4.504996066008221,-3.6891001718858702
-3.173474670963804,-2.9174677960432627,HFQ,buffre,-1.535237366635329,-3.4066179436795165,-4.253410591014361,-3.895006611012586
-3.134502097507794,-2.957343216843282,HFQ,adjonc,-1.4176633377550958,-3.4908653976789,-5.29235039351267,-4.413079280923925
-3.1852030993560403,-3.603697501285739,HFQ,rythie,-1.491620979022149,-3.0628942156834023,-5.128024521947748,-4.400641273515626
-2.9702428147571283,-2.8900368786628463,HFQ,willus,-1.7539337039638896,-3.0992371442118904,-4.952962635601529,-3.738206366892978
-3.04044182672663,-2.8195580089512537,HFQ,frayon,-1.5364849747125984,-3.1000559400247494,-4.34730452983754,-3.9607629930301638
-2.9291649663560033,-2.697739639466872,HFQ,whiste,-1.7901251875130837,-3.006170573543118,-3.754258691719036,-3.4944032306061783
-2.9461636261716855,-2.7598720729275197,HFQ,karlan,-1.560715428898023,-2.9914766144572504,-4.858509019419627,-3.8236515984188353
-3.24007762983531,-3.016490394516559,HFQ,physte,-1.5321463668334712,-3.057747445062115,-4.461682443390068,-3.9575121667673563
-2.903940645046884,-2.521972864298986,HFQ,killon,-1.615276973067586,-3.1594340074004976,-4.325320325518561,-3.347060640999759
-3.1306677811644428,-2.804748681065819,HFQ,royage,-1.4950180581749797,-3.0368890823029884,-3.741895782918615,-3.4352856811180694
-3.0122061790857626,-2.6147407886098484,HFQ,sifich,-1.494275195695839,-3.156967069979512,-4.4140919097977775,-3.724502141783422
-3.3493609076940363,-2.9922313150961037,HFQ,wangle,-1.8265064333710554,-3.566426690533815,-4.650113523227523,-4.110037923133639
-3.0264297010784698,-3.1271417359159916,HFQ,sympir,-1.5041249216172554,-2.769570153179859,-4.575953347599666,-3.982015358793443
-3.1779443439242248,-2.635140997411524,HFQ,johand,-1.5162728793759055,-3.3784620340798313,-5.443317772970235,-4.34485813843322
-3.171450996745106,-3.44149304922133,HFQ,rythet,-1.4950606532021542,-2.934055949190911,-4.9001576138800145,-4.219368744988742
-2.9297985594630025,-2.756748711021712,HFQ,zinanc,-1.4038320469407237,-2.8808768543521386,-4.869681156944957,-3.5623851476997856
-2.9301400256994707,-2.8141251310247823,HFQ,typerd,-1.456453959630636,-2.818345633181456,-3.967267845469913,-3.3087354801485827
-2.838709725988132,-2.5726305900614803,HFQ,coinck,-1.681513045438468,-3.4232534947256195,-4.6766916818079105,-4.0081903940857835
-3.039548426951374,-2.847172004356625,HFQ,dizair,-1.4054142382122816,-3.1508831956480083,-5.346751043658528,-4.159474174944623
-2.626069471920053,-2.3045255618114844,HFQ,chotez,-1.522135349853788,-2.7538089676982818,-4.523559305800759,-3.2206594940896416
-2.9249753878261497,-2.7232289533352834,HFQ,grilly,-1.6131512340709533,-3.226227247938647,-4.789918245208977,-4.027419642338099
-2.9067607695193507,-2.862866803810313,HFQ,beanck,-1.6874242889432465,-3.4024981024794467,-5.311075733160233,-4.007828858067537
-3.0652575924188272,-3.2729945781932406,HFQ,offitz,-1.6426337237678448,-2.956219772505749,-4.64023987574724,-4.143995051875735
-2.9972864227050477,-2.9138200449518044,HFQ,khauss,-1.6730469424837817,-2.880460625853731,-4.212599283817223,-3.764854077580715
-3.0063375051579606,-2.7572167407348322,HFQ,wertic,-1.7136790655406446,-3.080003562735997,-4.637768011681712,-3.9712700869146937
-3.0166683889643338,-2.959663494519209,HFQ,sympal,-1.5122836997765081,-3.2461471347351196,-4.538939474666122,-3.961548705107441
-3.0060768439233048,-2.71230866969593,HFQ,fochef,-1.5997479499044864,-3.0754157651813525,-4.382531317248479,-3.794221117682709
-3.074868064760972,-2.9972169603049346,HFQ,syndit,-1.4374879477241318,-3.006279001765524,-4.552863966844918,-3.950945082568177
-2.796385348545078,-2.6043017162691102,HFQ,fracob,-1.5111943337621387,-3.0196620883058407,-4.709619478410605,-3.8750529229114097
-2.7890879195283427,-2.545107766569449,HFQ,killus,-1.5938145582655459,-2.8630693487176866,-4.910426104497736,-3.4069799314537095
-2.9655277678767904,-2.591231644041809,HFQ,devoya,-1.468711823756084,-2.830526474858852,-4.132147433285598,-3.255764566585935
-3.0191930230172077,-2.983626908140217,HFQ,zincts,-1.401742019211553,-3.160656099131308,-5.205399132582454,-4.222368955867321
-2.9951223630578094,-2.9857580996081134,HFQ,klebre,-1.6097724986424877,-3.0228059982032707,-4.839747265170561,-4.352339031397504
-2.8073348564162317,-2.427986816298972,HFQ,facoch,-1.5708587020286273,-3.0460363812037277,-4.507898086105188,-3.620042515671593
-3.136518793194678,-3.049572455115432,HFQ,exibli,-1.4740122869193242,-3.249054609569522,-5.22998220833838,-4.038017908195431
-3.0521565603805993,-2.6267299777078232,HFQ,pouchy,-1.6858412260680173,-3.174017100802768,-4.676111070266969,-3.5472986562007316
-2.9607585048126905,-2.882417539479765,HFQ,gagnif,-1.6079743969924394,-3.230050189852995,-3.794282583543211,-3.631256192623133
-3.1032276441172617,-2.636678706336857,HFQ,doyeux,-1.6125255405854955,-3.2809383138770505,-4.386810258600769,-3.6442602742295103
-3.102400483737413,-2.7989342463563256,HFQ,wallit,-1.74988727936897,-3.1910990105763712,-4.819143798377975,-3.7327671704569894
-2.825311402249117,-2.678806820036877,HFQ,kremon,-1.5705765968831056,-2.840678550309025,-4.609032653877427,-3.735962607499351
-2.9526169949784182,-2.7894354931682757,HFQ,fusilh,-1.4694542168474527,-2.977412638197969,-4.571172390660641,-4.075680881120042
-2.890962534253421,-2.554709928071443,HFQ,zontac,-1.4156962501134063,-2.90674892662185,-4.385919121990303,-3.443018084622595
-3.1131367793549494,-3.053561305582069,HFQ,bruyer,-1.4994432693436457,-2.930741812773137,-5.187417412975197,-4.2454303906755895
-2.8489523097728764,-2.578371833683531,HFQ,folich,-1.5488271637333817,-2.9310693912705537,-4.316304391312557,-3.5665395724204414
-3.2544647882050306,-3.02082319614396,HFQ,wangue,-1.8052922514626157,-3.3877752209718377,-4.56518476508213,-3.919718382846653
-2.890777370540507,-2.683126924435238,HFQ,millak,-1.6515520704555964,-3.4478466562579797,-4.270785148864342,-3.7447775154873595
-3.030175175929006,-2.5754407931529606,HFQ,noyeux,-1.5538612937320024,-3.085595841180101,-4.208212359408203,-3.5000335522882864
-3.0490859901335226,-2.870677525487758,HFQ,whissa,-1.824869030845071,-3.100989929424286,-4.114989551382517,-3.4936087298643574
-2.8920721034975903,-2.846749107909317,HFQ,typerc,-1.4557002448610321,-2.835410497119425,-4.2306494706470925,-3.2296914352181267
-3.064112242365241,-2.9764695949596924,HFQ,suzain,-1.332883629047472,-3.1890332609578143,-5.197352480586499,-4.588434470767686
-3.1455173449540292,-3.0956732703748093,HFQ,cycler,-1.4817122778977636,-3.1327903419563796,-4.778429598931788,-3.9427449817863467
-3.014508831642923,-2.84451251235831,HFQ,dizain,-1.399867018363282,-3.208112369959099,-4.903042328181106,-4.152491404525724
-3.148797412513771,-3.1202018384792156,HFQ,cyclet,-1.474885988881723,-3.1914425556886625,-4.8346613400505385,-4.094452505222335
-3.1288403278294066,-3.01170835116901,HFQ,bonski,-1.6982947991444188,-3.009965722148104,-5.23393855964811,-3.9880344437896844
-2.7379322523488625,-2.337789733345741,HFQ,jardez,-1.4884172582904436,-2.811993469083247,-3.5828480026884884,-3.320859913901573
-3.2050436015735264,-3.3249171102315414,HFQ,cylini,-1.474703254472342,-2.8031563733082057,-5.265843116741505,-4.521141056869935
-2.98606912778454,-2.9013072306545404,HFQ,hospha,-1.5160308219547574,-3.118383736587358,-5.058065909422151,-4.127160487017778
-3.149635297884975,-3.316469625797319,HFQ,cyclie,-1.471446314701718,-3.126517776585794,-4.731415497073413,-4.127741745312268
-2.870218353623896,-2.699058961632012,HFQ,jambar,-1.4921298937278233,-3.1215564294134426,-4.277070229111023,-3.4955416410053415
-2.9163323746084036,-2.6631751549588936,HFQ,utinck,-1.6174772291848685,-3.314969413886683,-5.042123245088835,-3.996801965126635
-3.2198947323873877,-2.873005059923748,HFQ,loyage,-1.5142633342244283,-3.2239062684364552,-4.1246971499370435,-3.6216531137204337
-2.91170121022792,-3.036856746672169,HFQ,futifs,-1.4237433320013304,-2.861610174499419,-4.983651514660035,-3.839118568798292
-3.289436519959807,-3.158360770151851,HFQ,declow,-1.8060109299503508,-3.390673327890891,-5.202964697612738,-4.284094945148153
-3.046526496708955,-2.9646334726038037,HFQ,khants,-1.6848057591261032,-2.9461603921859276,-4.146556345308604,-3.5051053742570453
-2.921308826826156,-2.5177029502613215,HFQ,voyeux,-1.63573808489662,-2.8477171775901664,-3.788882153769524,-3.1438366855972832
-2.8480945314450485,-2.6893600203912285,HFQ,karlai,-1.555996685550977,-2.9188206150034723,-4.7433559856520615,-3.6940962089488156
-2.7732483168775333,-2.412160335256351,HFQ,tochez,-1.522135349853788,-2.881681994955175,-3.947281076358293,-3.3667483977997907
-3.0394250576557837,-3.0303825335668497,HFQ,syndir,-1.4443142367401727,-2.9589691741818003,-4.713036580538446,-3.9727755364390522
-2.870900870237721,-2.8672326577630125,HFQ,exacho,-1.516488153585892,-2.801375237672146,-4.782599401441316,-3.3882498450132994
-2.8868746303518953,-2.736912333344989,HFQ,brilly,-1.601070199156047,-3.122244059097466,-4.704273683746891,-3.9559255444794634
-3.1858318849780587,-3.045121797939114,HFQ,kongue,-1.6694028759941915,-3.1403958771107963,-4.568261041427088,-4.027066094999078
-3.216576705911499,-3.282312269693817,HFQ,cyclis,-1.5207163301039062,-3.1318405626129624,-5.269924193401677,-4.194293854505112
-3.0035393993066535,-2.782814152720795,HFQ,azoner,-1.298725791843999,-2.7613847662776125,-4.7794259578334914,-4.019352312785434
-2.983357073571659,-2.8831434091264967,HFQ,systic,-1.420118033155157,-2.920743384713459,-4.521413737016682,-3.863199503649068
-2.5285193043477716,-2.1851548914458823,HFQ,joinez,-1.443716818470824,-2.741998031697835,-4.293915671464395,-3.157789627286935
-3.02512185562607,-2.781809465997559,HFQ,wallus,-1.7428472060736941,-3.0745517064926338,-4.729399758458481,-3.66844973826122
-2.833495859979084,-2.4889886771350462,HFQ,dochez,-1.5820786658743218,-2.8907588993104185,-4.097334361661087,-3.186299166868837
-3.0329131745260947,-2.8391013113497547,HFQ,libray,-1.5604724620203572,-3.0638199071064296,-4.801963263410985,-3.834692072349672
-2.820945573358623,-2.7016118390386987,HFQ,hoseph,-1.46594984799044,-2.8022566631527286,-4.918912397926111,-3.417795177169228
-3.0283222653012567,-2.9043430067276264,HFQ,fabriz,-1.6375685063030003,-3.1599068076783903,-4.8442626909458335,-4.211928529010643
-2.931086682179667,-2.976387968456198,HFQ,synonc,-1.4511565744612926,-2.9246170027595557,-5.043144695858481,-4.007552518205451
-2.8991300110740204,-3.0793502486743343,HFQ,azurie,-1.289160833494284,-2.7587209185153756,-5.069802218029601,-4.222437260899032
-2.889086766815012,-2.5591814216602833,HFQ,solomb,-1.4037667618521097,-2.8912638419396774,-4.926281793323145,-3.5329907097837037
-2.877361757163946,-2.8667902715502662,HFQ,wiendu,-1.7137429436182983,-2.7994323181078764,-4.292975091822299,-3.471396878425405
-2.970805334541751,-2.6104758447905416,HFQ,sombig,-1.5271310462019445,-2.992909102615158,-4.487085881166674,-3.84848454642312
-2.9840971381404606,-2.916400351819573,HFQ,khanne,-1.6368148128909559,-2.9595516481714177,-5.0562746548978454,-3.666242632122917
-3.0516579225807807,-3.0003699855185775,HFQ,cyprit,-1.516867716715545,-2.8786417673777573,-5.246616472275178,-4.455663703776588
-3.0878511818334697,-3.2172481917370304,HFQ,adouze,-1.3554211328385006,-2.8701645535522187,-4.812087274834531,-4.161509302590069
-3.0266258580226566,-2.489305046039716,HFQ,javang,-1.520035632340418,-3.2208259281965637,-4.793624220655697,-3.5440640946759667
-2.6719587774384705,-2.4337605448683393,HFQ,florez,-1.4762042829037547,-2.8327363502304297,-4.877246405635458,-3.4214753646674643
-2.994437220868115,-2.7524756552953784,HFQ,judang,-1.5162066432565435,-3.0274576333483054,-4.467210682873149,-3.612164037679275
-3.0469080425781443,-2.9336637222346593,HFQ,tchoix,-1.5921817975106058,-3.3139859757688384,-4.303893302080753,-3.6682177754235994
-3.1384561920351857,-2.792314006481507,HFQ,gaffeu,-1.5259659404639943,-3.316497521201007,-4.336716445985932,-3.79336072725427
-3.0953727421466373,-2.9665379224970274,HFQ,wincor,-1.7892688789019224,-3.554386350271403,-4.354223522825411,-3.8018353579633613
-3.0187041659254916,-2.6971423401597643,HFQ,zelage,-1.4049603762872171,-3.0009181647963685,-4.96181682452954,-3.7468795415632474
-2.8255510733528713,-2.67267238654325,HFQ,microy,-1.529106118380546,-2.9434399232170225,-4.2060517422261965,-3.907226170282045
-2.96048364213235,-3.06716140927571,HFQ,wagnee,-1.735827722271048,-2.9840076287279076,-4.531649856394743,-3.7029681996468224
-3.0401142254573887,-3.1127659947446378,HFQ,zoolit,-1.4020892408108387,-3.1596031256709054,-4.9090084277050705,-3.9485877856279683
-2.913296843048085,-2.8030957782300994,HFQ,jeancy,-1.5171085374148146,-3.615142211683458,-5.138521383613193,-4.434115408677551
-2.9973225303143227,-2.8279001479146197,HFQ,butilh,-1.4971296112288168,-2.925492656462702,-4.561162508450224,-3.9649018997707444
-3.1326299751696105,-2.673417183562973,HFQ,noyanc,-1.4519675330234219,-3.2363039715803725,-4.854794367042827,-3.79235454257155
-2.977960644933048,-2.9324633362954726,HFQ,juligi,-1.4887026468446487,-2.8842163344718905,-5.213932039878091,-4.30973523738937
-3.2273006285680266,-3.0907397442569287,HFQ,wronct,-1.7927085530819273,-3.3792176951418993,-4.9390839909618345,-4.074084460088731
-3.2199979745859673,-3.1326465628244096,HFQ,physie,-1.528706692653466,-2.9724643367845305,-4.802717661477512,-4.181872312165278
-2.8415895316674793,-2.616115616553593,HFQ,autoff,-1.4376975629031834,-2.8047828441520943,-5.005086464469649,-3.7982407855404605
-3.039025649371465,-2.44391073617591,HFQ,bichec,-1.5199727194736201,-3.3442071777434106,-4.460697053055466,-3.8961772317596832
-3.1998183944509893,-3.059395622873866,HFQ,wronds,-1.7781251372192013,-3.3046453975626213,-4.813945644962054,-3.74748260062942
-3.1015018434864587,-3.0030464269438633,HFQ,effigu,-1.5370524383541897,-2.9309855956562316,-4.894444893201405,-3.873427180712667
-3.22939867894743,-2.8433230621269243,HFQ,mazont,-1.4182905856474466,-3.137255676344075,-5.46001490270785,-4.3817258225459765
-2.750077020670663,-2.5114358304106728,HFQ,fileph,-1.4745759515679027,-2.78725579295718,-4.30919017794951,-3.459744570202286
-3.046734231864395,-2.6547340157493355,HFQ,voyard,-1.5401452588066429,-2.980436164688043,-4.729688432213369,-3.693032724219488
-2.9844089151929034,-2.6491865035969284,HFQ,whites,-1.7901251875130837,-3.025289879170022,-4.618778310838951,-3.601461362687459
-2.862524759556374,-2.592823172583715,HFQ,bracob,-1.523532597511173,-2.986509397464066,-4.8175527537537555,-3.888866036012776
-2.84507996699158,-2.9434055004298214,HFQ,kheine,-1.5820150955795926,-2.937359797111459,-4.324136267468806,-3.836429387112549
-3.0332027441636624,-2.733458865704545,HFQ,locaba,-1.37775361465028,-2.98145569978375,-4.802008414713807,-4.0104094150685885
-2.932540515875039,-2.79207545237212,HFQ,kepine,-1.4834650859875405,-2.9719459170961526,-4.808757310060019,-4.104670395892124
-3.087302003588169,-2.605176524573742,HFQ,majoux,-1.5714786931924298,-3.2065721812499963,-4.5387930865650015,-3.7933105041775823
-2.9518193361417135,-2.6951093054380135,HFQ,whiter,-1.8122886071614543,-2.98652835708619,-4.838095779784518,-3.6211525723604954
-3.050428304974047,-2.8901612573152464,HFQ,sympan,-1.4874912038780603,-3.214857352588683,-4.405194072690262,-3.9090924370895666
-3.0851313396938127,-3.2430937159006263,HFQ,edouze,-1.305340158874183,-2.8463778148448706,-4.665356364317023,-4.33904848658373
-2.929686465378373,-2.6616655861080987,HFQ,villak,-1.6729239940022842,-3.5300715410538666,-4.334360372914127,-3.800340683580268
-2.993552475261142,-2.56495968352478,HFQ,joyeur,-1.4925533093998526,-3.0939077898972966,-4.530934391621677,-3.4696532497749435
-2.8259184972082156,-2.560341399351816,HFQ,tainck,-1.5980936739576188,-3.348263560352634,-4.436377406784962,-3.5918471518411446
-3.157328494078838,-2.636668612990909,HFQ,boyale,-1.5021822993095217,-3.4371034954916806,-4.851740300511011,-4.002255239768777
-2.9952707807312895,-2.867996250003446,HFQ,vignif,-1.5396376334592459,-3.2343242969337336,-4.352238223987492,-3.8528681525068667
